station_uid,count,energy,date,cost
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,5,84.108,2024-06,46.26
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,4,57.196999999999996,2024-07,31.46
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,5,81.12200000000001,2024-08,44.61
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,2,7.965,2024-09,4.38
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,8,45.683,2024-01,20.55
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,11,66.257,2024-02,29.82
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,12,73.17899999999999,2024-03,32.93
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,17,185.805,2024-04,83.61
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,10,70.63499999999999,2024-05,31.80
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,20,173.982,2024-06,78.27
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,22,119.36299999999999,2024-07,53.62
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,31,157.56099999999998,2024-08,70.92
bf68dd0d-ccfe-45ee-9ce8-6a26ee31413d,3,5.4079999999999995,2024-09,2.43
59dd1834-cb64-452b-b30f-21c4f5c78a3f,117,4061.8119999999994,2024-01,2761.99
59dd1834-cb64-452b-b30f-21c4f5c78a3f,127,4256.100000000001,2024-02,2894.16
59dd1834-cb64-452b-b30f-21c4f5c78a3f,157,5451.340000000002,2024-03,3706.88
59dd1834-cb64-452b-b30f-21c4f5c78a3f,151,4947.100000000002,2024-04,3364.11
59dd1834-cb64-452b-b30f-21c4f5c78a3f,143,4748.923999999998,2024-05,3229.26
59dd1834-cb64-452b-b30f-21c4f5c78a3f,68,2093.192,2024-06,1423.38
59dd1834-cb64-452b-b30f-21c4f5c78a3f,40,1336.8760000000002,2024-07,910.40
59dd1834-cb64-452b-b30f-21c4f5c78a3f,110,3639.6760000000004,2024-08,2478.41
59dd1834-cb64-452b-b30f-21c4f5c78a3f,5,170.168,2024-09,115.72
59dd1834-cb64-452b-b30f-21c4f5c78a3f,53,1745.2239999999997,2024-01,1186.75
59dd1834-cb64-452b-b30f-21c4f5c78a3f,5,113.68199999999999,2024-02,77.30
59dd1834-cb64-452b-b30f-21c4f5c78a3f,24,694.4650000000001,2024-04,472.24
59dd1834-cb64-452b-b30f-21c4f5c78a3f,79,2418.095000000001,2024-05,1644.30
59dd1834-cb64-452b-b30f-21c4f5c78a3f,50,1343.7959999999996,2024-06,917.22
59dd1834-cb64-452b-b30f-21c4f5c78a3f,8,236.192,2024-07,160.60
59dd1834-cb64-452b-b30f-21c4f5c78a3f,89,2637.2420000000006,2024-08,1799.18
59dd1834-cb64-452b-b30f-21c4f5c78a3f,4,167.964,2024-09,114.22
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,71,2053.264,2024-01,1396.20
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,70,2443.9300000000003,2024-02,1661.86
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,111,3485.7439999999997,2024-03,2370.29
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,83,2743.0360000000005,2024-04,1865.25
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,78,2690.5240000000013,2024-05,1806.67
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,46,1506.7759999999996,2024-06,1024.59
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,8,246.284,2024-07,167.49
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,88,2932.976,2024-08,1999.19
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,1,18.308,2024-09,12.45
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,75,2754.2679999999996,2024-01,1872.88
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,71,2473.4759999999987,2024-02,1681.96
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,87,3044.266000000001,2024-03,2070.12
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,100,3519.2219999999998,2024-04,2358.36
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,96,3182.0280000000002,2024-05,2163.73
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,55,1830.364,2024-06,1254.99
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,36,1405.6119999999999,2024-07,955.81
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,77,2784.772,2024-08,1895.14
e214a5ab-0248-4bc9-a3de-01a6d4b0fa8c,6,154.572,2024-09,105.11
700a3373-ed58-454e-8e50-498c446fff45,12,239.60100000000003,2024-01,131.79
700a3373-ed58-454e-8e50-498c446fff45,11,233.232,2024-02,128.28
700a3373-ed58-454e-8e50-498c446fff45,16,354.81800000000004,2024-03,195.15
700a3373-ed58-454e-8e50-498c446fff45,19,441.58,2024-04,242.88
700a3373-ed58-454e-8e50-498c446fff45,29,859.2669999999999,2024-05,472.60
700a3373-ed58-454e-8e50-498c446fff45,106,2884.201000000001,2024-06,1586.49
700a3373-ed58-454e-8e50-498c446fff45,218,5548.4559999999965,2024-07,3064.97
700a3373-ed58-454e-8e50-498c446fff45,31,714.485,2024-08,397.17
700a3373-ed58-454e-8e50-498c446fff45,2,56.831,2024-09,31.25
700a3373-ed58-454e-8e50-498c446fff45,2,30.65,2024-01,16.86
700a3373-ed58-454e-8e50-498c446fff45,4,57.095,2024-02,31.39
700a3373-ed58-454e-8e50-498c446fff45,4,62.845000000000006,2024-03,34.57
700a3373-ed58-454e-8e50-498c446fff45,5,85.939,2024-04,47.27
700a3373-ed58-454e-8e50-498c446fff45,2,28.558,2024-05,15.71
700a3373-ed58-454e-8e50-498c446fff45,6,63.257000000000005,2024-06,34.79
700a3373-ed58-454e-8e50-498c446fff45,7,102.28999999999999,2024-07,56.26
700a3373-ed58-454e-8e50-498c446fff45,4,47.376,2024-08,26.06
700a3373-ed58-454e-8e50-498c446fff45,8,27.415,2024-01,12.34
700a3373-ed58-454e-8e50-498c446fff45,13,59.583999999999996,2024-02,26.82
700a3373-ed58-454e-8e50-498c446fff45,21,80.00099999999998,2024-03,36.00
700a3373-ed58-454e-8e50-498c446fff45,29,204.09499999999997,2024-04,95.78
700a3373-ed58-454e-8e50-498c446fff45,17,80.31100000000004,2024-05,36.12
700a3373-ed58-454e-8e50-498c446fff45,38,156.327,2024-06,70.37
700a3373-ed58-454e-8e50-498c446fff45,56,283.21400000000006,2024-07,127.44
700a3373-ed58-454e-8e50-498c446fff45,33,175.98700000000005,2024-08,79.18
700a3373-ed58-454e-8e50-498c446fff45,2,5.981,2024-09,2.69
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,85,2823.2359999999994,2024-01,1919.74
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,89,2467.762,2024-02,1678.04
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,123,3393.2780000000007,2024-03,2307.46
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,114,3069.2239999999993,2024-04,2087.06
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,134,3855.404000000001,2024-05,2621.64
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,140,4047.4959999999996,2024-06,2752.27
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,146,4265.339999999997,2024-07,2918.61
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,135,3930.7400000000002,2024-08,2673.95
ef73db3a-c750-4fc2-9ffb-efdced96cf8c,10,287.248,2024-09,195.33
b80a817e-aa17-490d-a0e9-16837259bc93,5,116.194,2024-01,63.90
b80a817e-aa17-490d-a0e9-16837259bc93,2,48.087999999999994,2024-02,26.45
b80a817e-aa17-490d-a0e9-16837259bc93,10,183.30799999999996,2024-03,100.82
b80a817e-aa17-490d-a0e9-16837259bc93,14,263.765,2024-04,145.07
b80a817e-aa17-490d-a0e9-16837259bc93,17,248.239,2024-05,136.54
b80a817e-aa17-490d-a0e9-16837259bc93,33,637.9939999999999,2024-06,350.89
b80a817e-aa17-490d-a0e9-16837259bc93,35,858.4769999999997,2024-07,472.18
b80a817e-aa17-490d-a0e9-16837259bc93,31,646.1439999999999,2024-08,355.35
b80a817e-aa17-490d-a0e9-16837259bc93,2,40.879000000000005,2024-09,22.48
b80a817e-aa17-490d-a0e9-16837259bc93,6,65.421,2024-01,35.97
b80a817e-aa17-490d-a0e9-16837259bc93,8,157.43,2024-02,86.60
b80a817e-aa17-490d-a0e9-16837259bc93,10,188.973,2024-03,103.95
b80a817e-aa17-490d-a0e9-16837259bc93,5,130.289,2024-04,71.66
b80a817e-aa17-490d-a0e9-16837259bc93,3,65.61,2024-05,36.09
b80a817e-aa17-490d-a0e9-16837259bc93,8,128.447,2024-06,70.64
b80a817e-aa17-490d-a0e9-16837259bc93,6,104.863,2024-07,57.67
b80a817e-aa17-490d-a0e9-16837259bc93,13,240.74000000000004,2024-08,132.39
b80a817e-aa17-490d-a0e9-16837259bc93,8,46.121,2024-01,20.75
b80a817e-aa17-490d-a0e9-16837259bc93,7,34.902,2024-02,15.71
b80a817e-aa17-490d-a0e9-16837259bc93,9,38.052,2024-03,17.12
b80a817e-aa17-490d-a0e9-16837259bc93,16,92.27499999999999,2024-04,41.52
b80a817e-aa17-490d-a0e9-16837259bc93,18,85.098,2024-05,38.31
b80a817e-aa17-490d-a0e9-16837259bc93,21,83.264,2024-06,37.49
b80a817e-aa17-490d-a0e9-16837259bc93,35,241.802,2024-07,108.80
b80a817e-aa17-490d-a0e9-16837259bc93,44,285.93799999999993,2024-08,128.67
b80a817e-aa17-490d-a0e9-16837259bc93,2,8.485,2024-09,3.81
a1410538-7d6a-4d52-87c0-3811f40f6572,30,1007.2359999999999,2024-01,684.94
a1410538-7d6a-4d52-87c0-3811f40f6572,157,4733.2689999999975,2024-06,3221.96
a1410538-7d6a-4d52-87c0-3811f40f6572,213,7013.803,2024-07,4772.72
a1410538-7d6a-4d52-87c0-3811f40f6572,186,6179.350999999998,2024-08,4216.63
a1410538-7d6a-4d52-87c0-3811f40f6572,16,513.212,2024-09,348.97
a1410538-7d6a-4d52-87c0-3811f40f6572,61,2024.2580000000003,2024-01,1376.46
a1410538-7d6a-4d52-87c0-3811f40f6572,144,4683.068,2024-02,3184.47
a1410538-7d6a-4d52-87c0-3811f40f6572,304,9315.528000000004,2024-03,6334.59
a1410538-7d6a-4d52-87c0-3811f40f6572,80,2332.0519999999997,2024-04,1585.81
a1410538-7d6a-4d52-87c0-3811f40f6572,133,4394.923999999999,2024-06,2991.97
a1410538-7d6a-4d52-87c0-3811f40f6572,212,7429.249000000003,2024-07,5057.52
a1410538-7d6a-4d52-87c0-3811f40f6572,197,6681.608,2024-08,4517.26
a1410538-7d6a-4d52-87c0-3811f40f6572,17,542.5340000000001,2024-09,369.52
7e069df0-df2a-4ae7-991e-1c9246c3be33,208,6049.816000000003,2024-01,4113.85
7e069df0-df2a-4ae7-991e-1c9246c3be33,198,5792.799999999999,2024-02,3939.14
7e069df0-df2a-4ae7-991e-1c9246c3be33,114,3331.64,2024-03,2265.54
7e069df0-df2a-4ae7-991e-1c9246c3be33,121,3335.4759999999997,2024-04,2268.09
7e069df0-df2a-4ae7-991e-1c9246c3be33,287,8407.775999999998,2024-05,5717.22
7e069df0-df2a-4ae7-991e-1c9246c3be33,263,8206.768,2024-06,5583.80
7e069df0-df2a-4ae7-991e-1c9246c3be33,327,10813.439999999986,2024-07,7338.08
7e069df0-df2a-4ae7-991e-1c9246c3be33,309,10508.216000000004,2024-08,7154.51
7e069df0-df2a-4ae7-991e-1c9246c3be33,23,714.8879999999999,2024-09,486.13
7e069df0-df2a-4ae7-991e-1c9246c3be33,109,3197.184,2024-01,2174.05
7e069df0-df2a-4ae7-991e-1c9246c3be33,119,3642.0499999999997,2024-02,2476.53
7e069df0-df2a-4ae7-991e-1c9246c3be33,95,2710.2439999999992,2024-03,1842.97
7e069df0-df2a-4ae7-991e-1c9246c3be33,294,8821.055999999995,2024-04,5998.32
7e069df0-df2a-4ae7-991e-1c9246c3be33,253,7740.372000000003,2024-05,5263.49
7e069df0-df2a-4ae7-991e-1c9246c3be33,193,5897.9479999999985,2024-06,4011.03
7e069df0-df2a-4ae7-991e-1c9246c3be33,238,7487.420000000001,2024-07,5091.69
7e069df0-df2a-4ae7-991e-1c9246c3be33,249,8587.148000000003,2024-08,5844.69
7e069df0-df2a-4ae7-991e-1c9246c3be33,22,819.192,2024-09,557.06
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,17,371.8140000000001,2024-01,204.48
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,14,321.84900000000005,2024-02,177.01
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,44,995.3330000000002,2024-03,547.39
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,73,1430.0719999999997,2024-04,786.56
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,40,873.371,2024-05,480.33
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,45,1012.2370000000002,2024-07,556.71
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,64,1263.4030000000005,2024-08,701.50
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,3,38.393,2024-09,21.12
03d136be-1896-4d64-b0ae-e933d6ce3d60,103,3358.708000000002,2024-01,2283.94
03d136be-1896-4d64-b0ae-e933d6ce3d60,53,1601.256,2024-02,1088.89
03d136be-1896-4d64-b0ae-e933d6ce3d60,81,2264.1359999999995,2024-03,1539.62
03d136be-1896-4d64-b0ae-e933d6ce3d60,79,2619.9200000000005,2024-04,1781.54
03d136be-1896-4d64-b0ae-e933d6ce3d60,75,2414.456,2024-05,1641.86
03d136be-1896-4d64-b0ae-e933d6ce3d60,86,2948.6240000000007,2024-06,2006.45
03d136be-1896-4d64-b0ae-e933d6ce3d60,121,3850.7040000000015,2024-07,2618.48
03d136be-1896-4d64-b0ae-e933d6ce3d60,155,5273.104,2024-08,3914.92
03d136be-1896-4d64-b0ae-e933d6ce3d60,12,388.16,2024-09,263.97
03d136be-1896-4d64-b0ae-e933d6ce3d60,52,1707.886,2024-01,1161.38
03d136be-1896-4d64-b0ae-e933d6ce3d60,35,1080.716,2024-02,734.90
03d136be-1896-4d64-b0ae-e933d6ce3d60,33,808.1440000000001,2024-03,549.54
03d136be-1896-4d64-b0ae-e933d6ce3d60,40,1577.9799999999996,2024-04,1073.04
03d136be-1896-4d64-b0ae-e933d6ce3d60,45,1650.7400000000005,2024-05,1122.53
03d136be-1896-4d64-b0ae-e933d6ce3d60,65,1940.0640000000003,2024-06,1319.24
03d136be-1896-4d64-b0ae-e933d6ce3d60,82,2927.075999999999,2024-07,1990.39
03d136be-1896-4d64-b0ae-e933d6ce3d60,114,3751.307999999999,2024-08,2524.91
03d136be-1896-4d64-b0ae-e933d6ce3d60,12,421.43999999999994,2024-09,286.58
e4627b85-b1c9-4a7b-b352-cd9e37724605,40,1261.5460000000003,2024-01,857.86
e4627b85-b1c9-4a7b-b352-cd9e37724605,22,632.156,2024-02,429.86
e4627b85-b1c9-4a7b-b352-cd9e37724605,27,619.9780000000001,2024-03,421.59
e4627b85-b1c9-4a7b-b352-cd9e37724605,28,931.5260000000001,2024-04,633.42
e4627b85-b1c9-4a7b-b352-cd9e37724605,27,795.734,2024-05,541.07
e4627b85-b1c9-4a7b-b352-cd9e37724605,47,1567.0480000000002,2024-06,1066.08
e4627b85-b1c9-4a7b-b352-cd9e37724605,52,1789.0040000000006,2024-07,1216.52
e4627b85-b1c9-4a7b-b352-cd9e37724605,110,3543.7540000000004,2024-08,2409.94
e4627b85-b1c9-4a7b-b352-cd9e37724605,27,843.772,2024-01,573.76
e4627b85-b1c9-4a7b-b352-cd9e37724605,18,472.616,2024-02,321.38
e4627b85-b1c9-4a7b-b352-cd9e37724605,28,734.4299999999998,2024-03,499.43
e4627b85-b1c9-4a7b-b352-cd9e37724605,25,711.9539999999998,2024-04,484.14
e4627b85-b1c9-4a7b-b352-cd9e37724605,33,1028.784,2024-05,699.57
e4627b85-b1c9-4a7b-b352-cd9e37724605,38,1317.0740000000003,2024-06,895.64
e4627b85-b1c9-4a7b-b352-cd9e37724605,63,2279.1479999999992,2024-07,1549.82
e4627b85-b1c9-4a7b-b352-cd9e37724605,115,4308.96,2024-08,2933.21
e4627b85-b1c9-4a7b-b352-cd9e37724605,5,169.094,2024-09,114.98
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,3,54.441,2024-01,29.94
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,1,22.72,2024-02,12.50
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,7,99.714,2024-03,54.84
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,4,83.422,2024-04,45.88
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,4,63.208,2024-07,34.76
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,7,134.47699999999998,2024-08,73.97
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,13,79.742,2024-01,35.88
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,16,96.72099999999999,2024-02,43.50
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,28,142.652,2024-03,64.18
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,32,224.50199999999998,2024-04,101.01
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,18,51.59799999999999,2024-05,23.24
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,33,144.66299999999998,2024-06,62.15
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,49,221.87800000000004,2024-07,99.83
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,48,294.642,2024-08,132.59
e7d0d9e7-b8ee-4dd7-8424-e9d81e498f8d,1,2.354,2024-09,1.06
1048f981-fcf8-4ccf-a067-13a7f2007b2c,52,1526.7569999999996,2024-01,1038.20
1048f981-fcf8-4ccf-a067-13a7f2007b2c,55,1877.433,2024-02,1276.63
1048f981-fcf8-4ccf-a067-13a7f2007b2c,67,1931.47,2024-03,1313.37
1048f981-fcf8-4ccf-a067-13a7f2007b2c,83,2292.140000000001,2024-04,1558.66
1048f981-fcf8-4ccf-a067-13a7f2007b2c,88,2902.1880000000006,2024-05,1973.47
1048f981-fcf8-4ccf-a067-13a7f2007b2c,99,3141.3759999999997,2024-06,2136.17
1048f981-fcf8-4ccf-a067-13a7f2007b2c,109,3728.403999999999,2024-07,2535.28
1048f981-fcf8-4ccf-a067-13a7f2007b2c,114,3624.7799999999984,2024-08,2464.79
1048f981-fcf8-4ccf-a067-13a7f2007b2c,9,271.28400000000005,2024-09,184.92
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,92,2443.1580000000004,2024-01,1661.33
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,144,3936.859999999999,2024-02,2655.81
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,75,2168.6620000000003,2024-03,1474.70
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,85,2500.678,2024-04,1700.50
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,75,1982.6299999999999,2024-05,1348.23
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,39,1038.682,2024-06,706.31
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,64,1995.9200000000003,2024-07,1357.85
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,35,1033.4360000000001,2024-08,702.74
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,1,19.504,2024-09,13.26
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,61,2221.9750000000004,2024-01,1510.93
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,132,4318.249999999997,2024-02,2936.43
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,74,2389.9919999999997,2024-03,1625.22
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,67,2063.858,2024-04,1403.37
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,71,2093.8979999999997,2024-05,1423.86
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,55,1510.2799999999997,2024-06,1026.98
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,107,3269.2859999999996,2024-07,2223.10
7dfbe7c8-3a1d-4323-907d-efc1a408d8db,51,1450.402,2024-08,986.26
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,84,2338.2100000000014,2024-01,1589.99
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,3,96.152,2024-02,65.38
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,68,2198.6890000000003,2024-03,1495.12
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,66,1739.0439999999994,2024-04,1182.56
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,53,1527.8459999999998,2024-05,1038.94
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,58,1502.7420000000004,2024-06,998.03
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,96,2945.964,2024-07,2003.70
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,170,5584.900000000003,2024-08,3797.71
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,12,202.86800000000002,2024-09,137.93
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,49,1323.8959999999997,2024-01,900.24
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,4,96.125,2024-02,65.37
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,46,1453.4140000000002,2024-03,988.33
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,47,1281.9770000000003,2024-04,871.75
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,39,1189.5100000000002,2024-05,808.87
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,46,1149.2469999999998,2024-06,781.93
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,58,1822.6819999999996,2024-07,1239.40
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,99,2886.704,2024-08,1962.93
26b881d4-fde3-4c5a-9ae3-e77e432bf04e,7,182.616,2024-09,124.17
26774f3c-6600-428e-ba1f-cd4c79f9222b,3,84.926,2024-01,46.71
26774f3c-6600-428e-ba1f-cd4c79f9222b,12,305.586,2024-02,168.07
26774f3c-6600-428e-ba1f-cd4c79f9222b,33,730.7199999999998,2024-03,401.89
26774f3c-6600-428e-ba1f-cd4c79f9222b,15,310.146,2024-04,170.57
26774f3c-6600-428e-ba1f-cd4c79f9222b,7,151.403,2024-05,83.27
26774f3c-6600-428e-ba1f-cd4c79f9222b,10,175.12500000000003,2024-06,96.31
26774f3c-6600-428e-ba1f-cd4c79f9222b,5,110.28900000000002,2024-07,60.65
26774f3c-6600-428e-ba1f-cd4c79f9222b,11,177.46,2024-08,97.60
26774f3c-6600-428e-ba1f-cd4c79f9222b,1,11.092,2024-09,6.10
26774f3c-6600-428e-ba1f-cd4c79f9222b,3,22.993,2024-01,12.65
26774f3c-6600-428e-ba1f-cd4c79f9222b,1,9.268,2024-02,5.10
26774f3c-6600-428e-ba1f-cd4c79f9222b,2,16.693,2024-03,9.18
26774f3c-6600-428e-ba1f-cd4c79f9222b,2,25.445999999999998,2024-05,14.00
26774f3c-6600-428e-ba1f-cd4c79f9222b,1,2.822,2024-06,1.55
26774f3c-6600-428e-ba1f-cd4c79f9222b,3,37.731,2024-08,20.75
26774f3c-6600-428e-ba1f-cd4c79f9222b,5,43.315,2024-02,19.49
26774f3c-6600-428e-ba1f-cd4c79f9222b,14,73.897,2024-03,33.26
26774f3c-6600-428e-ba1f-cd4c79f9222b,6,83.32300000000001,2024-04,37.50
26774f3c-6600-428e-ba1f-cd4c79f9222b,3,6.654,2024-05,3.00
26774f3c-6600-428e-ba1f-cd4c79f9222b,2,3.2990000000000004,2024-06,1.49
26774f3c-6600-428e-ba1f-cd4c79f9222b,3,7.966999999999999,2024-07,3.58
26774f3c-6600-428e-ba1f-cd4c79f9222b,9,68.005,2024-08,30.62
26774f3c-6600-428e-ba1f-cd4c79f9222b,2,9.34,2024-09,4.21
17078ecd-a491-41ea-a36e-30de2473a0f8,28,827.722,2024-01,562.83
17078ecd-a491-41ea-a36e-30de2473a0f8,15,459.14300000000003,2024-02,312.23
17078ecd-a491-41ea-a36e-30de2473a0f8,42,1027.7839999999999,2024-03,698.88
17078ecd-a491-41ea-a36e-30de2473a0f8,25,914.195,2024-04,621.64
17078ecd-a491-41ea-a36e-30de2473a0f8,27,789.1179999999999,2024-05,536.59
17078ecd-a491-41ea-a36e-30de2473a0f8,63,2003.0050000000003,2024-06,1360.69
17078ecd-a491-41ea-a36e-30de2473a0f8,100,3597.9620000000004,2024-07,2446.62
17078ecd-a491-41ea-a36e-30de2473a0f8,132,4318.668000000001,2024-08,2945.58
17078ecd-a491-41ea-a36e-30de2473a0f8,7,190.648,2024-09,129.64
17078ecd-a491-41ea-a36e-30de2473a0f8,1,20.958,2024-09,14.25
048e6d30-21ae-4642-9665-cbbb707debc8,29,934.934,2024-01,635.74
048e6d30-21ae-4642-9665-cbbb707debc8,23,763.0939999999999,2024-02,518.90
048e6d30-21ae-4642-9665-cbbb707debc8,47,1416.6860000000004,2024-03,963.31
048e6d30-21ae-4642-9665-cbbb707debc8,49,1814.108,2024-04,1233.59
048e6d30-21ae-4642-9665-cbbb707debc8,32,958.0519999999999,2024-05,651.48
048e6d30-21ae-4642-9665-cbbb707debc8,62,1928.7600000000002,2024-06,1311.56
048e6d30-21ae-4642-9665-cbbb707debc8,104,3640.604000000001,2024-07,2481.86
048e6d30-21ae-4642-9665-cbbb707debc8,151,5201.326,2024-08,3538.71
048e6d30-21ae-4642-9665-cbbb707debc8,12,386.60800000000006,2024-09,262.91
048e6d30-21ae-4642-9665-cbbb707debc8,23,670.388,2024-01,455.85
048e6d30-21ae-4642-9665-cbbb707debc8,20,651.783,2024-02,443.20
048e6d30-21ae-4642-9665-cbbb707debc8,40,1255.248,2024-03,853.57
048e6d30-21ae-4642-9665-cbbb707debc8,33,957.8059999999999,2024-04,651.32
048e6d30-21ae-4642-9665-cbbb707debc8,44,1549.6640000000002,2024-05,1053.80
048e6d30-21ae-4642-9665-cbbb707debc8,76,2602.144000000001,2024-06,1769.94
048e6d30-21ae-4642-9665-cbbb707debc8,135,4507.999999999999,2024-07,3061.62
048e6d30-21ae-4642-9665-cbbb707debc8,151,5057.759999999999,2024-08,3447.11
048e6d30-21ae-4642-9665-cbbb707debc8,5,227.606,2024-09,154.78
0832d696-63eb-4d2e-9799-6b54e2f2dd65,1,33.578,2024-01,18.47
0832d696-63eb-4d2e-9799-6b54e2f2dd65,1,18.863,2024-02,10.37
0832d696-63eb-4d2e-9799-6b54e2f2dd65,7,153.057,2024-03,84.18
0832d696-63eb-4d2e-9799-6b54e2f2dd65,4,96.88,2024-04,53.29
0832d696-63eb-4d2e-9799-6b54e2f2dd65,4,81.69,2024-05,44.93
0832d696-63eb-4d2e-9799-6b54e2f2dd65,15,399.794,2024-06,219.88
0832d696-63eb-4d2e-9799-6b54e2f2dd65,21,465.16,2024-07,255.85
0832d696-63eb-4d2e-9799-6b54e2f2dd65,17,425.516,2024-08,234.04
0832d696-63eb-4d2e-9799-6b54e2f2dd65,1,18.647,2024-09,10.26
0832d696-63eb-4d2e-9799-6b54e2f2dd65,2,17.312,2024-01,9.52
0832d696-63eb-4d2e-9799-6b54e2f2dd65,1,6.195,2024-03,3.41
0832d696-63eb-4d2e-9799-6b54e2f2dd65,4,70.54,2024-04,38.80
0832d696-63eb-4d2e-9799-6b54e2f2dd65,3,28.905,2024-06,15.90
0832d696-63eb-4d2e-9799-6b54e2f2dd65,5,100.674,2024-08,55.37
